index,/gantry/pitch/target,/gantry/pitch/measurement,/gantry/pitch/control_velocity,/gantry/imu/roll,/gantry/imu/pitch,/gantry/imu/yaw,/dart/left_motor/angle,/dart/left_motor/velocity,/dart/left_motor/control_velocity,/dart/left_motor/torque,/dart/left_motor/control_torque,/dart/right_motor/angle,/dart/right_motor/velocity,/dart/right_motor/control_velocity,/dart/right_motor/torque,/dart/right_motor/control_torque,/dart/up_motor/angle,/dart/up_motor/velocity,/dart/up_motor/control_velocity,/dart/up_motor/torque,/dart/up_motor/control_torque
5194,2.77755,2.77758,-0.311851,2.77758,-0.0344253,0.0605452,-17.0425,-0.18326,-0.323139,-0.101074,-0.042025,-17.1434,-0.299615,-0.300563,-0.0592163,0.000167396,0.020517,-0,0,0.00065918,0
5195,2.77755,2.77758,-0.260195,2.77758,-0.0344172,0.060546,-17.0429,-0.0319977,-0.271508,-0.0731689,-0.07337,-17.1441,-0.107629,-0.248881,-0.0524048,-0.042712,0.020517,-0,0,0.0041748,0
5196,2.77755,2.77755,0.0511283,2.77755,-0.0344244,0.0605588,-17.0429,-0.0116355,0.0398194,-0.0812988,0.0162572,-17.144,0.0203622,0.0624371,-0.0588867,0.0132177,0.020517,-0,0,0.00065918,0
5197,2.77755,2.77757,-0.2356,2.77757,-0.0344406,0.060574,-17.0428,0.00872665,-0.246911,-0.0760254,-0.0781685,-17.144,0.00872665,-0.224289,-0.0587769,-0.0714074,0.020517,-0,0,0.00065918,0
5198,2.77755,2.77757,-0.132314,2.77757,-0.0344689,0.0605781,-17.0428,-0.0116355,-0.143629,-0.0918457,-0.0393057,-17.144,-0.0232711,-0.120998,-0.0729492,-0.0287902,0.020517,-0,0,-0.00395508,0
5199,2.77755,2.77757,-0.146304,2.77757,-0.0345201,0.0606003,-17.0428,0,-0.157619,-0.0655884,-0.0486028,-17.144,0.0203622,-0.134989,-0.0370239,-0.0479957,0.020517,-0,0,0.00065918,0
5200,2.77755,2.77757,-0.215603,2.77757,-0.0345354,0.0606375,-17.0428,0,-0.22691,-0.0498779,-0.0689565,-17.1439,0.00872665,-0.204297,-0.0442749,-0.0646302,0.020517,-0,0,0.00065918,0
5201,2.77755,2.77758,-0.279118,2.77758,-0.0345442,0.0606245,-17.0428,0,-0.290427,-0.0418579,-0.0885606,-17.1439,-0.0116355,-0.267809,-0.0371338,-0.0781581,0.020517,-0,0,-0.00032959,0
5202,2.77755,2.77758,-0.302057,2.77758,-0.034489,0.0606734,-17.0428,0,-0.313366,-0.0736084,-0.094402,-17.1439,0,-0.290748,-0.0654785,-0.0875332,0.020517,-0,0,-0.00395508,0
5203,2.77755,2.77759,-0.379418,2.77759,-0.034517,0.0606927,-17.0428,-0.0116355,-0.390738,-0.102832,-0.115923,-17.1441,-0.0436332,-0.368099,-0.0588867,-0.0994396,0.020517,-0,0,-0.00395508,0
5204,2.77755,2.77759,-0.442508,2.77759,-0.0345084,0.0606841,-17.0428,0,-0.453834,-0.094812,-0.138847,-17.1442,-0.0116355,-0.431182,-0.0878906,-0.128543,0.020517,-0,0,-0.00395508,0
5205,2.77755,2.7776,-0.441547,2.7776,-0.0344965,0.0606833,-17.0428,0,-0.452877,-0.110632,-0.136536,-17.1442,-0.0116355,-0.430216,-0.108325,-0.12612,0.020517,-0,0,0.00065918,0
5206,2.77755,2.77759,-0.398498,2.77759,-0.0344777,0.0607283,-17.043,-0.0319977,-0.409845,-0.116016,-0.115074,-17.1445,-0.0756309,-0.387151,-0.0974487,-0.0949034,0.020517,-0,0,0.00065918,0
5207,2.77755,2.77762,-0.65952,2.77762,-0.0344611,0.0607568,-17.0431,-0.0232711,-0.670876,-0.129419,-0.18,-17.1447,-0.0319977,-0.648165,-0.131067,-0.18,0.020517,-0,0,0.00065918,0
5208,2.77755,2.7776,-0.458606,2.7776,-0.0344654,0.0607529,-17.0433,-0.0872665,-0.469962,-0.139636,-0.114733,-17.145,-0.0872665,-0.44725,-0.140405,-0.107835,0.020517,-0,0,-0.00395508,0
5209,2.77755,2.77761,-0.609423,2.77761,-0.0344576,0.0607831,-17.044,-0.139626,-0.620783,-0.124036,-0.146312,-17.1457,-0.159989,-0.598063,-0.13645,-0.133337,0.020517,-0,0,-0.00395508,0
5210,2.77755,2.77761,-0.532539,2.77761,-0.0344462,0.0608047,-17.0447,-0.151262,-0.543901,-0.154028,-0.117013,-17.1464,-0.151262,-0.521177,-0.149304,-0.110221,0.020517,-0,0,0.00065918,0
5211,2.77755,2.77762,-0.658363,2.77762,-0.0344383,0.0608222,-17.0457,-0.191986,-0.669715,-0.151831,-0.144932,-17.1473,-0.159989,-0.647012,-0.128979,-0.147973,0.020517,-0,0,-0.00395508,0
5212,2.77755,2.77762,-0.732103,2.77762,-0.0344665,0.0608216,-17.047,-0.287979,-0.743371,-0.145459,-0.138285,-17.1478,-0.0959931,-0.720835,-0.144031,-0.18,0.020517,-0,0,0.0041748,0
5213,2.77755,2.77763,-0.821419,2.77763,-0.0344673,0.0608333,-17.0483,-0.267617,-0.832722,-0.12865,-0.171898,-17.1495,-0.439241,-0.810117,-0.160181,-0.112093,0.020517,-0,0,0.00065918,0
5214,2.77755,2.77764,-0.898751,2.77764,-0.0344902,0.0608402,-17.0496,-0.255982,-0.910169,-0.145898,-0.18,-17.1519,-0.459603,-0.887334,-0.0781128,-0.131194,0.020517,-0,0,-0.0274658,0
5215,2.77755,2.77764,-0.936802,2.77764,-0.0344642,0.060866,-17.0511,-0.343248,-0.948211,-0.158752,-0.18,-17.1533,-0.255982,-0.925393,-0.150732,-0.18,0.020517,-0,0,0.00065918,0
5216,2.77755,2.77765,-1.00878,2.77765,-0.0344537,0.0608923,-17.0521,-0.331613,-1.02019,-0.150623,-0.18,-17.1543,-0.319977,-0.997374,-0.161938,-0.18,0.020517,-0,0,0.00065918,0
5217,2.77755,2.77765,-1.00878,2.77765,-0.0344537,0.0608923,-17.0521,-0.331613,-1.02019,-0.150623,-0.18,-17.1543,-0.319977,-0.997374,-0.161938,-0.18,0.020517,-0,0,0.00065918,0
5218,2.77755,2.77765,-1.00878,2.77765,-0.0344537,0.0608923,-17.0521,-0.331613,-1.02019,-0.150623,-0.18,-17.1543,-0.319977,-0.997374,-0.161938,-0.18,0.020517,-0,0,0.00065918,0
5219,2.77755,2.77765,-1.00878,2.77765,-0.0344537,0.0608923,-17.0521,-0.331613,-1.02019,-0.150623,-0.18,-17.1543,-0.319977,-0.997374,-0.161938,-0.18,0.020517,-0,0,0.00065918,0
5220,2.77755,2.77765,-0.964021,2.77765,-0.0344538,0.0609529,-17.0649,-1.03556,-0.976342,-0.073938,0.016877,-17.1762,-1.87623,-0.9517,-0.0841553,0.18,0.020517,-0,0,0.00065918,0
5221,2.77755,2.77764,-0.908963,2.77764,-0.034492,0.0609525,-17.0675,-0.36361,-0.921365,-0.145789,-0.169293,-17.1796,-0.459603,-0.896561,-0.0780029,-0.13329,0.020517,-0,0,-0.00395508,0
5222,2.77755,2.77763,-0.753558,2.77763,-0.0344681,0.060965,-17.069,-0.319977,-0.765981,-0.145129,-0.135955,-17.1813,-0.351975,-0.741135,-0.124036,-0.118774,0.020517,-0,0,0.0041748,0
5223,2.77755,2.77763,-0.718507,2.77763,-0.0344537,0.0610066,-17.0711,-0.427606,-0.730945,-0.165454,-0.089876,-17.1835,-0.479966,-0.706069,-0.153589,-0.0661472,0.020517,-0,0,-0.00032959,0
5224,2.77755,2.77763,-0.783207,2.77763,-0.034471,0.061008,-17.0739,-0.543961,-0.79573,-0.11272,-0.075877,-17.1873,-0.759218,-0.770683,-0.086792,-0.00306186,0.020517,-0,0,0.00065918,0
5225,2.77755,2.77766,-1.08002,2.77766,-0.0344775,0.0610137,-17.0751,-0.18326,-1.09258,-0.156995,-0.18,-17.1888,-0.331613,-1.06746,-0.0855835,-0.18,0.020517,-0,0,-0.00032959,0
5226,2.77755,2.77764,-0.918508,2.77764,-0.0344968,0.0610407,-17.0764,-0.299615,-0.931108,-0.150732,-0.18,-17.1905,-0.319977,-0.905908,-0.142603,-0.177254,0.020517,-0,0,-0.00395508,0
5227,2.77755,2.77764,-0.905177,2.77764,-0.0345061,0.061024,-17.0783,-0.395608,-0.917766,-0.158862,-0.157641,-17.1923,-0.383972,-0.892587,-0.139307,-0.153446,0.020517,-0,0,0.0041748,0
5228,2.77755,2.77765,-0.939165,2.77765,-0.0344925,0.0610597,-17.0804,-0.447968,-0.951835,-0.145349,-0.152902,-17.1952,-0.587594,-0.926495,-0.131616,-0.102693,0.020517,-0,0,-0.00395508,0
5229,2.77755,2.77766,-1.06145,2.77766,-0.0345442,0.0610528,-17.0828,-0.523599,-1.07442,-0.161279,-0.167243,-17.2007,-1.24791,-1.04847,-0.0544922,0.0605264,0.020517,-0,0,-0.00395508,0
5230,2.77755,2.77767,-1.20091,2.77767,-0.0344986,0.0610927,-17.0867,-0.788307,-1.21369,-0.150623,-0.12933,-17.2025,-0.331613,-1.18814,-0.103601,-0.18,0.020517,-0,0,-0.00395508,0
5231,2.77755,2.77768,-1.30488,2.77768,-0.0345079,0.0610706,-17.0904,-0.715585,-1.31739,-0.15249,-0.18,-17.2036,-0.247255,-1.29237,-0.148315,-0.18,0.020517,-0,0,0.0041748,0
5232,2.77755,2.77767,-1.22172,2.77767,-0.0345099,0.0610949,-17.0931,-0.543961,-1.23419,-0.149854,-0.18,-17.2059,-0.459603,-1.20924,-0.131396,-0.18,0.020517,-0,0,-0.00032959,0
5233,2.77755,2.77766,-1.09431,2.77766,-0.0345309,0.0610954,-17.0985,-1.03556,-1.1066,-0.116235,-0.0199993,-17.2095,-0.77958,-1.08202,-0.154138,-0.090686,0.020517,-0,0,0.00065918,0
5234,2.77755,2.77768,-1.29925,2.77768,-0.0345149,0.061141,-17.1018,-0.799943,-1.31174,-0.102173,-0.156278,-17.2148,-1.00356,-1.28676,-0.0711914,-0.0874265,0.020517,-0,0,0.00065918,0
5235,2.77755,2.77769,-1.36197,2.77769,-0.0345011,0.0611798,-17.1043,-0.471239,-1.37448,-0.174243,-0.18,-17.2174,-0.535234,-1.34947,-0.142932,-0.18,0.020517,-0,0,0.0041748,0
5236,2.77755,2.77768,-1.27061,2.77768,-0.0345307,0.06119,-17.1083,-0.820305,-1.28308,-0.162598,-0.137751,-17.2211,-0.747583,-1.25813,-0.16062,-0.153433,0.020517,-0,0,-0.00395508,0
5237,2.77755,2.7777,-1.53225,2.7777,-0.0345018,0.0612033,-17.1127,-1.10828,-1.54493,-0.134692,-0.133543,-17.2276,-1.26827,-1.51956,-0.0632812,-0.0797579,0.020517,-0,0,-0.00483398,0
5238,2.77755,2.77769,-1.3656,2.77769,-0.0345148,0.0612136,-17.117,-0.631227,-1.37806,-0.166333,-0.18,-17.2298,-0.383972,-1.35313,-0.144141,-0.18,0.020517,-0,0,-0.00032959,0
5239,2.77755,2.77766,-1.0531,2.77766,-0.0345083,0.0612371,-17.1211,-0.895936,-1.06547,-0.153149,-0.0497939,-17.2328,-0.619592,-1.04073,-0.167542,-0.126995,0.020517,-0,0,0.00065918,0
5240,2.77755,2.77766,-1.11527,2.77766,-0.0345451,0.0612242,-17.1262,-0.895936,-1.12781,-0.086792,-0.0710983,-17.2396,-1.53589,-1.10274,-0.0848145,0.132066,0.020517,-0,0,0.00065918,0
5241,2.77755,2.77767,-1.20254,2.77767,-0.0345148,0.0612671,-17.1283,-0.383972,-1.2151,-0.162048,-0.18,-17.242,-0.383972,-1.18998,-0.113599,-0.18,0.020517,-0,0,0.00065918,0
5242,2.77755,2.77768,-1.29416,2.77768,-0.0345292,0.061303,-17.1305,-0.479966,-1.30682,-0.149963,-0.18,-17.2451,-0.567232,-1.2815,-0.156116,-0.18,0.020517,-0,0,-0.00395508,0
5243,2.77755,2.77769,-1.3496,2.77769,-0.0345289,0.0612762,-17.1346,-0.948296,-1.36243,-0.154358,-0.12474,-17.251,-1.4079,-1.33677,-0.105579,0.0250599,0.020517,-0,0,0.00065918,0
5244,2.77755,2.77769,-1.34395,2.77769,-0.034545,0.0612902,-17.1396,-0.980293,-1.35654,-0.108545,-0.113576,-17.2536,-0.555596,-1.33136,-0.108435,-0.18,0.020517,-0,0,0.00065918,0
5245,2.77755,2.77768,-1.32055,2.77768,-0.0345653,0.0612989,-17.1431,-0.65159,-1.33306,-0.137329,-0.18,-17.2563,-0.575959,-1.30804,-0.132715,-0.18,0.020517,-0,0,-0.00395508,0
5246,2.77755,2.77769,-1.37749,2.77769,-0.0345637,0.0613365,-17.1475,-1.02393,-1.39032,-0.13645,-0.110646,-17.2639,-1.75987,-1.36466,-0.0840454,0.122339,0.020517,-0,0,0.00065918,0
5247,2.77755,2.77769,-1.40658,2.77769,-0.0345674,0.0613622,-17.1526,-0.971567,-1.41923,-0.127991,-0.136845,-17.2672,-0.511963,-1.39392,-0.135901,-0.18,0.020517,-0,0,0.00065918,0
5248,2.77755,2.77768,-1.3331,2.77768,-0.0345707,0.0613493,-17.1559,-0.639954,-1.34573,-0.143591,-0.18,-17.2703,-0.671952,-1.32046,-0.15271,-0.18,0.020517,-0,0,0.0041748,0
5249,2.77755,2.77768,-1.2855,2.77768,-0.0345772,0.0613561,-17.161,-1.16355,-1.29832,-0.137,-0.0403999,-17.2773,-1.53589,-1.27268,-0.053064,0.0790444,0.020517,-0,0,0.00065918,0
5250,2.77755,2.77767,-1.18799,2.77767,-0.034588,0.0613461,-17.1655,-0.767945,-1.20061,-0.0882202,-0.132365,-17.2799,-0.447968,-1.17536,-0.146338,-0.18,0.020517,-0,0,0.00065918,0
5251,2.77755,2.77769,-1.38225,2.77769,-0.0346119,0.0613253,-17.1683,-0.555596,-1.39488,-0.146667,-0.18,-17.2827,-0.587594,-1.36962,-0.155017,-0.18,0.020517,-0,0,0.0041748,0
5252,2.77755,2.77768,-1.27171,2.77768,-0.0346254,0.061357,-17.1723,-0.916298,-1.28457,-0.15271,-0.110204,-17.2889,-1.46026,-1.25886,-0.0486694,0.0623914,0.020517,-0,0,0.0041748,0
5253,2.77755,2.77767,-1.2242,2.77767,-0.034646,0.0613735,-17.1763,-0.799943,-1.23692,-0.0978882,-0.133876,-17.2916,-0.41597,-1.21149,-0.125684,-0.18,0.020517,-0,0,0.00065918,0
5254,2.77755,2.77768,-1.25222,2.77768,-0.0346178,0.0613947,-17.1785,-0.395608,-1.26492,-0.175671,-0.18,-17.2937,-0.439241,-1.23951,-0.14502,-0.18,0.020517,-0,0,0.00065918,0
5255,2.77755,2.77769,-1.36142,2.77769,-0.0346382,0.0613959,-17.1811,-0.555596,-1.3743,-0.149634,-0.18,-17.298,-0.991929,-1.34853,-0.118762,-0.106632,0.020517,-0,0,0.00065918,0
5256,2.77755,2.77766,-1.13954,2.77766,-0.0346318,0.0613953,-17.1854,-0.948296,-1.1525,-0.111621,-0.0616217,-17.3031,-0.820305,-1.12658,-0.0297729,-0.0964108,0.020517,-0,0,-0.0274658,0
5257,2.77755,2.77766,-1.04879,2.77766,-0.0346097,0.0614229,-17.1892,-0.683587,-1.06155,-0.0876709,-0.116107,-17.3049,-0.36361,-1.03602,-0.132275,-0.18,0.020517,-0,0,0.00065918,0
5258,2.77755,2.77767,-1.19299,2.77767,-0.0346505,0.0614399,-17.1909,-0.319977,-1.20582,-0.166772,-0.18,-17.3073,-0.491601,-1.18016,-0.154468,-0.18,0.020517,-0,0,0.0041748,0
5259,2.77755,2.77766,-1.05947,2.77766,-0.0346311,0.0614634,-17.1929,-0.427606,-1.07267,-0.143591,-0.18,-17.313,-1.30027,-1.04626,-0.084375,0.0792083,0.020517,-0,0,0.00065918,0
5260,2.77755,2.77767,-1.14449,2.77767,-0.034633,0.0614434,-17.197,-0.875574,-1.1576,-0.133594,-0.0854285,-17.3162,-0.479966,-1.13138,-0.073938,-0.18,0.020517,-0,0,0.0041748,0
5261,2.77755,2.77766,-1.11102,2.77766,-0.0346216,0.0614661,-17.2008,-0.727221,-1.12395,-0.0613037,-0.119887,-17.3182,-0.427606,-1.09809,-0.12843,-0.18,0.020517,-0,0,0.0041748,0
5262,2.77755,2.77766,-1.08798,2.77766,-0.0346316,0.0614688,-17.2028,-0.383972,-1.10106,-0.0905273,-0.18,-17.3216,-0.83194,-1.07491,-0.0997559,-0.0729384,0.020517,-0,0,0.00065918,0
5263,2.77755,2.77764,-0.85265,2.77764,-0.0346259,0.0615019,-17.2049,-0.427606,-0.865991,-0.140625,-0.132126,-17.3264,-0.820305,-0.839309,-0.0284546,-0.00667048,0.020517,-0,0,0.00065918,0
5264,2.77755,2.77765,-0.967634,2.77765,-0.0346513,0.061497,-17.2078,-0.619592,-0.98081,-0.129968,-0.109878,-17.3277,-0.171624,-0.954459,-0.109973,-0.18,0.020517,-0,0,-0.00032959,0
5265,2.77755,2.77764,-0.865353,2.77764,-0.0346527,0.0615209,-17.2114,-0.715585,-0.878294,-0.0663574,-0.0501497,-17.3289,-0.331613,-0.852412,-0.113269,-0.1583,0.020517,-0,0,0.00065918,0
5266,2.77755,2.77762,-0.694871,2.77762,-0.0346815,0.0615183,-17.2121,-0.0872665,-0.707938,-0.150842,-0.18,-17.3309,-0.427606,-0.681804,-0.103271,-0.0757214,0.020517,-0,0,0.00065918,0
5267,2.77755,2.77761,-0.562938,2.77761,-0.0347029,0.0615525,-17.2128,-0.171624,-0.576273,-0.162378,-0.123392,-17.3342,-0.639954,-0.549603,-0.085144,0.0272098,0.020517,-0,0,-0.00395508,0
5268,2.77755,2.77763,-0.752288,2.77763,-0.0347053,0.0615869,-17.2137,-0.171624,-0.765696,-0.133704,-0.179354,-17.3359,-0.235619,-0.738881,-0.117993,-0.153276,0.020517,-0,0,0.0041748,0
5269,2.77755,2.77762,-0.665797,2.77762,-0.0347176,0.0616071,-17.2144,-0.171624,-0.679189,-0.150623,-0.151231,-17.3364,-0.159989,-0.652404,-0.150073,-0.14614,0.020517,-0,0,0.00065918,0
5270,2.77755,2.77761,-0.570727,2.77761,-0.0347219,0.0616463,-17.216,-0.299615,-0.584186,-0.143042,-0.0858824,-17.3387,-0.491601,-0.557268,-0.0841553,-0.0195125,0.020517,-0,0,-0.00395508,0
5271,2.77755,2.7776,-0.440993,2.7776,-0.03472,0.0616602,-17.2171,-0.279253,-0.454471,-0.148535,-0.0522509,-17.34,-0.191986,-0.427515,-0.0797607,-0.0713851,0.020517,-0,0,0.00065918,0
5272,2.77755,2.77759,-0.343978,2.77759,-0.0347317,0.0616435,-17.2186,-0.255982,-0.357366,-0.0960205,-0.0296507,-17.3406,-0.127991,-0.33059,-0.122827,-0.0602798,0.020517,-0,0,0.00065918,0
5273,2.77755,2.77759,-0.405194,2.77759,-0.0347207,0.0616647,-17.219,-0.0552688,-0.418612,-0.127441,-0.110314,-17.3413,-0.139626,-0.391776,-0.113928,-0.0761637,0.020517,-0,0,-0.00032959,0
5274,2.77755,2.77759,-0.361801,2.77759,-0.0347047,0.061675,-17.2191,-0.0116355,-0.375298,-0.135352,-0.110731,-17.3422,-0.203622,-0.348304,-0.0854736,-0.04401,0.020517,-0,0,-0.00032959,0
5275,2.77755,2.77758,-0.311092,2.77758,-0.0347177,0.0616801,-17.2192,-0.0319977,-0.324632,-0.100415,-0.0893274,-17.3427,-0.0872665,-0.297553,-0.0521851,-0.0648097,0.020517,-0,0,0.00065918,0
5276,2.77755,2.77758,-0.304752,2.77758,-0.0347087,0.0617102,-17.2191,0.00872665,-0.318298,-0.106348,-0.0985628,-17.3427,0.00872665,-0.291206,-0.0737183,-0.0903352,0.020517,-0,0,-0.00032959,0
5277,2.77755,2.77759,-0.390125,2.77759,-0.0346927,0.0617317,-17.2192,-0.0232711,-0.403675,-0.11283,-0.115076,-17.3428,-0.0319977,-0.376574,-0.0726196,-0.104195,0.020517,-0,0,-0.00395508,0
5278,2.77755,2.7776,-0.447847,2.7776,-0.0347052,0.0617323,-17.2192,-0.0116355,-0.461403,-0.106348,-0.136318,-17.3428,-0.0232711,-0.43429,-0.0864624,-0.12466,0.020517,-0,0,-0.00296631,0
5279,2.77755,2.77759,-0.434682,2.77759,-0.0347179,0.0617672,-17.2192,-0.0116355,-0.448248,-0.106567,-0.132499,-17.3429,-0.0232711,-0.421117,-0.0793213,-0.120726,0.020517,-0,0,0.00065918,0
5280,2.77755,2.77759,-0.38425,2.77759,-0.0347061,0.0617493,-17.2193,-0.0319977,-0.397822,-0.149634,-0.110378,-17.3431,-0.0436332,-0.370679,-0.12832,-0.0987105,0.020517,-0,0,0.00516357,0
5281,2.77755,2.7776,-0.446937,2.7776,-0.0346935,0.0617756,-17.2196,-0.0639954,-0.460534,-0.117444,-0.121121,-17.3437,-0.119264,-0.43334,-0.103711,-0.0960502,0.020517,-0,0,0.00065918,0
5282,2.77755,2.7776,-0.449045,2.7776,-0.0346923,0.0618134,-17.2198,-0.0436332,-0.462667,-0.125903,-0.128145,-17.3441,-0.0872665,-0.435422,-0.109424,-0.10662,0.020517,-0,0,-0.00032959,0
5283,2.77755,2.77758,-0.315646,2.77758,-0.0346917,0.0617873,-17.2199,-0.0319977,-0.329298,-0.0995361,-0.0892146,-17.3445,-0.0872665,-0.301993,-0.0955811,-0.0641374,0.020517,-0,0,0.00065918,0
5284,2.77755,2.77757,-0.215566,2.77757,-0.0346984,0.0618028,-17.2199,-0.0116355,-0.229238,-0.0967896,-0.0654404,-17.3447,-0.0116355,-0.201895,-0.0830566,-0.0574364,0.020517,-0,0,-0.00395508,0
5285,2.77755,2.77757,-0.138748,2.77757,-0.034716,0.061823,-17.2199,0,-0.152419,-0.0967896,-0.0461568,-17.3447,-0.0116355,-0.125076,-0.0909668,-0.0343192,0.020517,-0,0,-0.00032959,0
5286,2.77755,2.77757,-0.162069,2.77757,-0.0347155,0.0618225,-17.2197,0.0203622,-0.175747,-0.0648193,-0.0588556,-17.3446,0.00872665,-0.148391,-0.058667,-0.0469051,0.020517,-0,0,0.00065918,0
5287,2.77755,2.7776,-0.440685,2.7776,-0.0347169,0.0617843,-17.2197,0,-0.454361,-0.0939331,-0.137927,-17.3446,0,-0.427009,-0.0877808,-0.129702,0.020517,-0,0,0.0241699,0
5288,2.77755,2.7776,-0.54705,2.7776,-0.0347311,0.0618295,-17.2199,-0.0436332,-0.560717,-0.0808594,-0.158218,-17.3446,-0.0232711,-0.533383,-0.0587769,-0.1561,0.020517,-0,0,0.00065918,0
5289,2.77755,2.77761,-0.61667,2.77761,-0.0347424,0.0618502,-17.2199,-0.0116355,-0.63035,-0.11272,-0.18,-17.3448,-0.0639954,-0.60299,-0.131396,-0.164236,0.020517,-0,0,-0.00395508,0
5290,2.77755,2.7776,-0.546134,2.7776,-0.0347265,0.0618452,-17.2203,-0.107629,-0.559821,-0.137439,-0.138454,-17.3453,-0.127991,-0.532448,-0.10437,-0.123875,0.020517,-0,0,-0.00032959,0
5291,2.77755,2.77761,-0.598304,2.77761,-0.0347527,0.0618706,-17.2208,-0.0872665,-0.61198,-0.133374,-0.159148,-17.3456,-0.0436332,-0.584628,-0.149524,-0.164284,0.020517,-0,0,-0.00395508,0
5292,2.77755,2.77763,-0.775858,2.77763,-0.0347782,0.0618647,-17.2214,-0.139626,-0.789511,-0.153589,-0.18,-17.346,-0.107629,-0.762206,-0.148975,-0.18,0.020517,-0,0,-0.00395508,0
5293,2.77755,2.7776,-0.451943,2.7776,-0.0347732,0.0618882,-17.2225,-0.235619,-0.465564,-0.0933838,-0.0691688,-17.3468,-0.151262,-0.438323,-0.1047,-0.0868148,0.020517,-0,0,0.00065918,0
5294,2.77755,2.77761,-0.533942,2.77761,-0.0347884,0.0618772,-17.2228,0,-0.547549,-0.1203,-0.165186,-17.347,-0.0116355,-0.520334,-0.145239,-0.152978,0.020517,-0,0,0.00065918,0
5295,2.77755,2.7776,-0.485288,2.7776,-0.034784,0.0619139,-17.223,-0.0639954,-0.498936,-0.148975,-0.13007,-17.3476,-0.191986,-0.471639,-0.130298,-0.0820096,0.020517,-0,0,0.00065918,0
5296,2.77755,2.77762,-0.727921,2.77762,-0.0347915,0.0619124,-17.2235,-0.0872665,-0.741676,-0.139966,-0.18,-17.3491,-0.287979,-0.714166,-0.105139,-0.130642,0.020517,-0,0,0.0041748,0
5297,2.77755,2.77762,-0.659651,2.77762,-0.0347915,0.0619286,-17.2237,-0.0552688,-0.673495,-0.161829,-0.18,-17.3502,-0.235619,-0.645807,-0.12074,-0.124913,0.020517,-0,0,0.00065918,0
5298,2.77755,2.7776,-0.499957,2.7776,-0.0347741,0.0619495,-17.2245,-0.151262,-0.51384,-0.149084,-0.109413,-17.3514,-0.223984,-0.486074,-0.0850342,-0.0794145,0.020517,-0,0,0.00065918,0
5299,2.77755,2.77761,-0.590831,2.77761,-0.0347663,0.0619559,-17.2254,-0.18326,-0.604675,-0.125793,-0.128785,-17.3519,-0.0756309,-0.576987,-0.115796,-0.153063,0.020517,-0,0,0.00065918,0
5300,2.77755,2.77761,-0.579197,2.77761,-0.0347623,0.0619827,-17.2259,-0.0756309,-0.593039,-0.140955,-0.157714,-17.3524,-0.107629,-0.565355,-0.146008,-0.139071,0.020517,-0,0,0.00065918,0
5301,2.77755,2.77763,-0.816959,2.77763,-0.0347773,0.0620046,-17.2262,-0.0552688,-0.830895,-0.157434,-0.18,-17.3536,-0.279253,-0.803023,-0.161609,-0.158776,0.020517,-0,0,0.00065918,0
5302,2.77755,2.77764,-0.929612,2.77764,-0.0348288,0.0620224,-17.2265,-0.0756309,-0.943719,-0.1526,-0.18,-17.3557,-0.447968,-0.915506,-0.102832,-0.143268,0.020517,-0,0,-0.00032959,0
5303,2.77755,2.77765,-0.971117,2.77765,-0.0348241,0.0620581,-17.2272,-0.139626,-0.98544,-0.16051,-0.18,-17.3585,-0.671952,-0.956793,-0.14502,-0.0848163,0.020517,-0,0,0.0041748,0
5304,2.77755,2.77766,-1.10706,2.77766,-0.0348334,0.0620723,-17.2282,-0.215257,-1.12175,-0.179736,-0.18,-17.3633,-0.8843,-1.09237,-0.0518555,-0.0651809,0.020517,-0,0,0.00065918,0
5305,2.77755,2.77767,-1.18096,2.77767,-0.0348527,0.0620681,-17.2295,-0.331613,-1.19568,-0.165674,-0.18,-17.3649,-0.223984,-1.16623,-0.147766,-0.18,0.020517,-0,0,-0.00032959,0
5306,2.77755,2.77768,-1.31074,2.77768,-0.0348525,0.0620652,-17.2325,-0.543961,-1.32529,-0.174573,-0.18,-17.3662,-0.279253,-1.29618,-0.154687,-0.18,0.020517,-0,0,0.0241699,0
5307,2.77755,2.77766,-1.029,2.77766,-0.0348692,0.0620862,-17.2366,-0.863938,-1.04338,-0.154468,-0.0529144,-17.3685,-0.503237,-1.01461,-0.142822,-0.154214,0.020517,-0,0,0.00065918,0
5308,2.77755,2.77767,-1.14819,2.77767,-0.034849,0.0620947,-17.2402,-0.607956,-1.16269,-0.153589,-0.168794,-17.3733,-1.17228,-1.13368,-0.147327,0.0149943,0.020517,-0,0,0.00065918,0
5309,2.77755,2.77767,-1.22146,2.77767,-0.0348724,0.0621087,-17.2425,-0.471239,-1.23619,-0.164246,-0.18,-17.3779,-0.59923,-1.20672,-0.0297729,-0.18,0.020517,-0,0,0.00065918,0
5310,2.77755,2.77766,-1.14734,2.77766,-0.0348641,0.0620774,-17.2454,-0.65159,-1.16193,-0.15304,-0.155282,-17.3795,-0.331613,-1.13274,-0.143591,-0.18,0.020517,-0,0,0.00065918,0
5311,2.77755,2.77766,-1.07405,2.77766,-0.034856,0.0621097,-17.2497,-0.852302,-1.08844,-0.107996,-0.0730026,-17.3817,-0.471239,-1.05966,-0.147766,-0.17936,0.020517,-0,0,0.0041748,0
